scenario,scene_id,valid_pixels,total_pixels,valid_ratio,mean,median,std,min,max,p10,p90
ground_rot_180,scene_1433,26,196,0.1326530612244898,0.5566763877868652,0.5810203552246094,0.11245083063840866,0.2513870596885681,0.6994482278823853,0.3870857059955597,0.67391037940979
ground_rot_180,scene_1434,15,196,0.07653061224489796,0.2976268529891968,0.24383965134620667,0.1576566845178604,-0.05445277690887451,0.4922870993614197,0.141443133354187,0.47908687591552734
ground_rot_180,scene_1435,44,196,0.22448979591836735,0.19339321553707123,0.18642038106918335,0.14726607501506805,-0.10393974930047989,0.5380469560623169,-0.0008055645157583058,0.38436421751976013
ground_rot_180,scene_1436,30,196,0.15306122448979592,0.2655443251132965,0.2367677092552185,0.16709719598293304,-0.036587148904800415,0.5950319766998291,0.09060093760490417,0.528043270111084
ground_rot_180,scene_1437,40,196,0.20408163265306123,0.1667252629995346,0.1738826334476471,0.15525835752487183,-0.1437433958053589,0.5328488349914551,-0.03105107694864273,0.37125980854034424
ground_rot_180,scene_1438,28,196,0.14285714285714285,0.5465977191925049,0.5715893507003784,0.1314341127872467,0.2689937353134155,0.7401717901229858,0.34753358364105225,0.69654381275177
ground_rot_180,scene_1439,15,196,0.07653061224489796,0.24194999039173126,0.3079070448875427,0.18481525778770447,-0.11002073436975479,0.595842719078064,-0.007660218980163336,0.40744155645370483
ground_rot_180,scene_1440,22,196,0.11224489795918367,0.410847932100296,0.3866316080093384,0.11538651585578918,0.16606606543064117,0.6372584104537964,0.28927844762802124,0.567951500415802
ground_rot_180,scene_1441,25,196,0.12755102040816327,0.4036928415298462,0.3997268080711365,0.15376047790050507,0.07951401174068451,0.6661052703857422,0.205191507935524,0.6070576906204224
ground_rot_180,scene_1442,37,196,0.18877551020408162,0.5289422273635864,0.5304877161979675,0.08878733962774277,0.3378791809082031,0.7365736365318298,0.4110740125179291,0.6228365302085876
ground_rot_180,scene_1443,49,196,0.25,0.32087773084640503,0.3372821807861328,0.11840088665485382,0.027966033667325974,0.5366661548614502,0.15721479058265686,0.4518037438392639
ground_rot_180,scene_1444,34,196,0.17346938775510204,0.38968756794929504,0.3864077925682068,0.12150030583143234,0.14381027221679688,0.6131564974784851,0.22719000279903412,0.5584293007850647
ground_rot_180,scene_1445,26,196,0.1326530612244898,0.39534488320350647,0.40833842754364014,0.13465707004070282,0.1277184784412384,0.6318831443786621,0.2342902272939682,0.5659549832344055
ground_rot_180,scene_1446,24,196,0.12244897959183673,0.32933348417282104,0.2803018391132355,0.1418175846338272,0.06829054653644562,0.6437979936599731,0.16188320517539978,0.552197277545929
ground_rot_180,scene_1447,2,196,0.01020408163265306,0.2977346181869507,0.24288207292556763,0.05485256016254425,0.24288207292556763,0.35258719325065613,0.25385257601737976,0.341616690158844
ground_rot_180,scene_1448,38,196,0.19387755102040816,0.2825080454349518,0.2768271267414093,0.14373904466629028,0.011709083802998066,0.6974661946296692,0.13636332750320435,0.4598751366138458
ground_rot_180,scene_1449,12,196,0.061224489795918366,0.5301257967948914,0.5036485195159912,0.10395602881908417,0.31784579157829285,0.6747943162918091,0.38882315158843994,0.6518080830574036
ground_rot_180,scene_1450,41,196,0.20918367346938777,0.2942490875720978,0.2820485532283783,0.13417485356330872,0.03206319734454155,0.7004660964012146,0.12673035264015198,0.44644695520401
ground_rot_180,scene_1451,9,196,0.04591836734693878,0.30920660495758057,0.3045559525489807,0.038437195122241974,0.2638055682182312,0.3960908353328705,0.26889848709106445,0.3530202805995941
ground_rot_180,scene_1452,19,196,0.09693877551020408,0.39396432042121887,0.3973839282989502,0.13926957547664642,0.18872898817062378,0.6531754732131958,0.22912248969078064,0.5909914970397949
ground_rot_180,scene_1453,6,196,0.030612244897959183,0.3060843050479889,0.29999932646751404,0.10773322731256485,0.09420141577720642,0.4169425368309021,0.18336357176303864,0.4098988473415375
ground_rot_180,scene_1454,13,196,0.0663265306122449,0.32836103439331055,0.34065377712249756,0.1272929459810257,0.003935929387807846,0.5440871119499207,0.2023644894361496,0.47021105885505676
ground_rot_180,scene_1455,68,196,0.3469387755102041,0.33463430404663086,0.3420701324939728,0.11758840084075928,0.07909038662910461,0.6085313558578491,0.1996053010225296,0.4866645038127899
ground_rot_180,scene_1456,44,196,0.22448979591836735,0.38309866189956665,0.379135400056839,0.14321748912334442,0.1110261082649231,0.6672995686531067,0.166639506816864,0.5800593495368958
ground_rot_180,scene_1457,13,196,0.0663265306122449,0.3135279715061188,0.3319634199142456,0.11267374455928802,0.08765514194965363,0.4486928880214691,0.159610316157341,0.44040653109550476
ground_rot_180,scene_1458,14,196,0.07142857142857142,0.4139888882637024,0.45925265550613403,0.12784285843372345,0.19290894269943237,0.5587083101272583,0.21809044480323792,0.5394284725189209
ground_rot_180,scene_1459,16,196,0.08163265306122448,0.263205885887146,0.2423640638589859,0.09985561668872833,0.06858319789171219,0.4653778076171875,0.17008087038993835,0.38006365299224854
ground_rot_180,scene_1460,32,196,0.16326530612244897,0.3392987847328186,0.353220671415329,0.13715951144695282,-0.04239490628242493,0.6087509393692017,0.23558169603347778,0.4833545386791229
ground_rot_180,scene_1461,34,196,0.17346938775510204,0.5371317267417908,0.5589914321899414,0.10117435455322266,0.2742151618003845,0.7004527449607849,0.38072457909584045,0.6513803601264954
ground_rot_180,scene_1462,30,196,0.15306122448979592,0.35500672459602356,0.3232203722000122,0.14726950228214264,0.09818148612976074,0.6929826736450195,0.21063268184661865,0.5528872609138489
ground_rot_180,scene_1463,9,196,0.04591836734693878,0.2374780774116516,0.27658897638320923,0.08505268394947052,0.08301719278097153,0.3428260385990143,0.09130977839231491,0.30247798562049866
ground_rot_180,scene_1464,44,196,0.22448979591836735,0.3463241159915924,0.34062907099723816,0.10734876245260239,0.10740011930465698,0.6512624025344849,0.22129929065704346,0.4773491621017456
ground_rot_180,scene_1465,25,196,0.12755102040816327,0.2740709185600281,0.26532691717147827,0.10892553627490997,0.038457274436950684,0.4402269721031189,0.16761788725852966,0.419562429189682
ground_rot_180,scene_1466,45,196,0.22959183673469388,0.26383498311042786,0.2569974362850189,0.15574203431606293,-0.11706966906785965,0.6776572465896606,0.085098996758461,0.46212852001190186
ground_rot_180,scene_1467,12,196,0.061224489795918366,0.24696771800518036,0.29170164465904236,0.15035337209701538,-0.07783420383930206,0.43187636137008667,0.06972218304872513,0.38664910197257996
ground_rot_180,scene_1468,8,196,0.04081632653061224,0.17108041048049927,0.14354094862937927,0.116792231798172,-0.011061985045671463,0.3119647204875946,-0.00136985641438514,0.3033837378025055
ground_rot_180,scene_1469,12,196,0.061224489795918366,0.416197270154953,0.40736591815948486,0.06783336400985718,0.2961646318435669,0.5760012865066528,0.3449605405330658,0.46840354800224304
ground_rot_180,scene_1470,88,196,0.4489795918367347,0.3462255001068115,0.3379984498023987,0.12371818721294403,0.1267559826374054,0.6672382354736328,0.18046541512012482,0.5005025863647461
ground_rot_180,scene_1471,31,196,0.15816326530612246,0.35084015130996704,0.32867974042892456,0.10739272087812424,0.1587979644536972,0.5795857906341553,0.2018013447523117,0.5075666904449463
ground_rot_180,scene_1472,39,196,0.1989795918367347,0.3317674398422241,0.3255818486213684,0.09387444704771042,0.14779579639434814,0.5865426063537598,0.23872137069702148,0.4279835820198059
ground_rot_180,scene_1473,28,196,0.14285714285714285,0.31752100586891174,0.3095267415046692,0.117985300719738,0.033828139305114746,0.5094844102859497,0.18847870826721191,0.468686044216156
ground_rot_180,scene_1474,31,196,0.15816326530612246,0.31506314873695374,0.27968284487724304,0.1557856947183609,0.05185766518115997,0.7064411044120789,0.15945306420326233,0.5004057288169861
ground_rot_180,scene_1475,70,196,0.35714285714285715,0.21940651535987854,0.24634167551994324,0.14785052835941315,-0.11700550466775894,0.5023838877677917,0.024289032444357872,0.392123281955719
ground_rot_180,scene_1476,18,196,0.09183673469387756,0.286616712808609,0.21051177382469177,0.1632925420999527,0.022212659940123558,0.5999348163604736,0.10131615400314331,0.5339946746826172
ground_rot_180,scene_1477,20,196,0.10204081632653061,0.21892011165618896,0.23315337300300598,0.09736646711826324,-0.02406879886984825,0.36145102977752686,0.12672603130340576,0.3477768301963806
ground_rot_180,scene_1478,45,196,0.22959183673469388,0.4092598557472229,0.4054020047187805,0.1431483030319214,0.08586044609546661,0.6393337249755859,0.21146023273468018,0.6011927127838135
ground_rot_180,scene_1479,32,196,0.16326530612244897,0.36465317010879517,0.35831892490386963,0.14156590402126312,0.07267440855503082,0.668422520160675,0.2006845325231552,0.566837728023529
ground_rot_180,scene_1480,41,196,0.20918367346938777,0.24747629463672638,0.21307724714279175,0.16656853258609772,-0.08658918738365173,0.7168272733688354,0.08440858125686646,0.47174715995788574
ground_rot_180,scene_1481,10,196,0.05102040816326531,0.2501445710659027,0.262246310710907,0.15112166106700897,0.034230802208185196,0.49100643396377563,0.07986396551132202,0.446969598531723
ground_rot_180,scene_1482,36,196,0.1836734693877551,0.3620034456253052,0.36306536197662354,0.15230140089988708,0.06191495805978775,0.6839791536331177,0.18358689546585083,0.5831053853034973
ground_rot_180,scene_1483,42,196,0.21428571428571427,0.3142136037349701,0.3131523132324219,0.16709968447685242,0.03468213975429535,0.638817548751831,0.08501198142766953,0.5413625240325928
ground_rot_180,scene_1484,73,196,0.37244897959183676,0.3495579957962036,0.3757457733154297,0.1395498663187027,-0.03488093614578247,0.6489211320877075,0.16278256475925446,0.5133295655250549
ground_rot_180,scene_1485,64,196,0.32653061224489793,0.2605307996273041,0.24092139303684235,0.1443641632795334,-0.0852370411157608,0.6086990833282471,0.06394540518522263,0.4406135678291321
ground_rot_180,scene_1486,20,196,0.10204081632653061,0.2749299705028534,0.2511105537414551,0.13545487821102142,0.019915660843253136,0.5161086320877075,0.0723041519522667,0.45150020718574524
ground_rot_180,scene_1487,43,196,0.2193877551020408,0.36812472343444824,0.3614448308944702,0.16725200414657593,0.04740915447473526,0.6593252420425415,0.15123260021209717,0.5929886102676392
ground_rot_180,scene_1488,20,196,0.10204081632653061,0.44593602418899536,0.43772411346435547,0.07194358855485916,0.3584228754043579,0.6419118642807007,0.37073609232902527,0.5258215665817261
ground_rot_180,scene_1489,47,196,0.23979591836734693,0.36769500374794006,0.35777491331100464,0.129892498254776,0.08788515627384186,0.6102957725524902,0.20641016960144043,0.536861777305603
ground_rot_180,scene_1490,46,196,0.23469387755102042,0.4041157364845276,0.3927651643753052,0.14438816905021667,0.10937497764825821,0.63694167137146,0.2072724997997284,0.6058873534202576
ground_rot_180,scene_1491,42,196,0.21428571428571427,0.2762048542499542,0.2613704800605774,0.12335579842329025,0.05042947828769684,0.5678675770759583,0.14346903562545776,0.4373618960380554
ground_rot_180,scene_1492,26,196,0.1326530612244898,0.26547154784202576,0.20282897353172302,0.16065579652786255,0.004358311183750629,0.5888082981109619,0.09182586520910263,0.501022458076477
ground_rot_180,scene_1493,25,196,0.12755102040816327,0.2645474076271057,0.19696059823036194,0.15381072461605072,0.013489585369825363,0.592721164226532,0.10939584672451019,0.5165472626686096
ground_rot_180,scene_1494,17,196,0.08673469387755102,0.2882099449634552,0.2928834557533264,0.09735012799501419,0.1183522418141365,0.44580113887786865,0.17848432064056396,0.3979167938232422
ground_rot_180,scene_1495,31,196,0.15816326530612246,0.3368489444255829,0.3483886122703552,0.1696925163269043,0.03420356661081314,0.6327211856842041,0.08398742973804474,0.57597416639328
ground_rot_180,scene_1496,55,196,0.28061224489795916,0.3103366792201996,0.31621211767196655,0.09994065761566162,0.03813473880290985,0.5372213125228882,0.17958246171474457,0.4305475354194641
ground_rot_180,scene_1497,52,196,0.2653061224489796,0.3068176805973053,0.3174434304237366,0.12403936684131622,0.049890536814928055,0.606162965297699,0.1396486610174179,0.43434277176856995
ground_rot_180,scene_1498,47,196,0.23979591836734693,0.32308122515678406,0.3524360656738281,0.14533992111682892,0.0650855302810669,0.571172833442688,0.12079836428165436,0.500762403011322
ground_rot_180,scene_1499,56,196,0.2857142857142857,0.28932926058769226,0.2860720157623291,0.11945314705371857,-0.03141675889492035,0.5353151559829712,0.14552219212055206,0.42675161361694336
ground_rot_225,scene_0000,32,196,0.16326530612244897,0.28765684366226196,0.3034890294075012,0.08024483919143677,0.1508466899394989,0.4775131940841675,0.16405285894870758,0.3784816265106201
ground_rot_225,scene_0001,68,196,0.3469387755102041,0.28653067350387573,0.2964223623275757,0.1027815192937851,0.031725332140922546,0.5057082176208496,0.15848058462142944,0.4164080023765564
ground_rot_225,scene_0002,68,196,0.3469387755102041,0.28192365169525146,0.28703317046165466,0.09817234426736832,0.07902777194976807,0.5064911246299744,0.15666519105434418,0.3984673321247101
ground_rot_225,scene_0003,90,196,0.45918367346938777,0.2787441611289978,0.28167304396629333,0.09794259071350098,0.020697157829999924,0.5158846378326416,0.16359785199165344,0.4028897285461426
ground_rot_225,scene_0004,64,196,0.32653061224489793,0.2581987977027893,0.2736211121082306,0.09471651911735535,-0.003394635394215584,0.4807322025299072,0.15461523830890656,0.3804054856300354
ground_rot_225,scene_0005,82,196,0.41836734693877553,0.28082117438316345,0.29194051027297974,0.11030866205692291,-0.05699090287089348,0.5752553939819336,0.14931339025497437,0.42922839522361755
ground_rot_225,scene_0006,22,196,0.11224489795918367,0.2777487635612488,0.2961873412132263,0.09379212558269501,0.07880634814500809,0.43644869327545166,0.14141276478767395,0.3891446888446808
ground_rot_225,scene_0007,69,196,0.3520408163265306,0.299736887216568,0.3026863932609558,0.09755496680736542,0.08675950765609741,0.5812341570854187,0.1713731288909912,0.4038145840167999
ground_rot_225,scene_0008,79,196,0.4030612244897959,0.2748689651489258,0.2749234437942505,0.110683374106884,0.009784847497940063,0.5031474828720093,0.1299889236688614,0.4182944893836975
ground_rot_225,scene_0009,50,196,0.25510204081632654,0.29602575302124023,0.2900470197200775,0.08888448029756546,0.10455048084259033,0.5382713675498962,0.18265211582183838,0.4081782102584839
ground_rot_225,scene_0010,14,196,0.07142857142857142,0.2724517285823822,0.2657950222492218,0.09902901202440262,0.121892549097538,0.4411383271217346,0.14596334099769592,0.3893362879753113
ground_rot_225,scene_0011,25,196,0.12755102040816327,0.1975129246711731,0.1958489865064621,0.08607803285121918,0.05531536042690277,0.3896563947200775,0.07559163123369217,0.3310193419456482
ground_rot_225,scene_0012,10,196,0.05102040816326531,0.31318604946136475,0.3230261206626892,0.10672397166490555,0.11185868084430695,0.47735700011253357,0.1418939083814621,0.43628907203674316
ground_rot_225,scene_0013,22,196,0.11224489795918367,0.296495258808136,0.30528995394706726,0.07564963400363922,0.15592776238918304,0.44323140382766724,0.21197889745235443,0.38494646549224854
ground_rot_225,scene_0014,15,196,0.07653061224489796,0.33454248309135437,0.3160821199417114,0.06706531345844269,0.2651546597480774,0.45260190963745117,0.27068743109703064,0.4459242820739746
ground_rot_225,scene_0015,23,196,0.11734693877551021,0.19526204466819763,0.16819411516189575,0.11962324380874634,0.04684853181242943,0.4901459813117981,0.07393810898065567,0.34592682123184204
